,B1_x_mean,B1_x_std,B1_x_p2p,B1_x_impulse,B1_y_mean,B1_y_std,B1_y_p2p,B1_y_impulse,B2_x_mean,B2_x_std,B2_x_p2p,B2_x_impulse,B2_y_mean,B2_y_std,B2_y_p2p,B2_y_impulse,B3_x_mean,B3_x_std,B3_x_p2p,B3_x_impulse,B3_y_mean,B3_y_std,B3_y_p2p,B3_y_impulse,B4_x_mean,B4_x_std,B4_x_p2p,B4_x_impulse,B4_y_mean,B4_y_std,B4_y_p2p,B4_y_impulse
2003-11-01 18:01:44,0.12619078079984394,0.09417997146344885,1.079,5.301496636756109,0.12300385761023439,0.08469768618584358,1.121,4.8047273596306015,0.12526344059768546,0.09329896703993047,0.8480000000000001,4.486544496290838,0.12166131158747999,0.07932956092224454,0.769,4.274160727143703,0.1308223057766483,0.11051838833188579,1.206,5.526580468887095,0.13354231163631172,0.11536481664964365,1.148,5.414014413416877,0.12016490062991303,0.07996518778133095,0.815,4.327386759978352,0.12090634308315715,0.08360165843563076,1.035,4.929435336490842
2003-11-01 18:11:44,0.12703252111919525,0.09460122192288944,1.096,5.345087966591571,0.1246314761462956,0.08642184722870462,1.001,4.565459846853561,0.12682049904780515,0.094224863801579,0.9770000000000001,5.354024034742602,0.1241239318326083,0.0817471370858922,0.796,4.052401439219138,0.13175721470774984,0.110667389362411,1.233,5.320391764161722,0.13462835099370146,0.11805805713867525,1.167,5.600603397684605,0.12055334733141171,0.07985182425379772,0.893,4.9189841105763,0.12133224278529116,0.08347414302163451,1.246,6.502805700181525
2003-11-01 18:21:44,0.12755578885687802,0.0951648880227698,1.005,5.087969788091706,0.1257703012842425,0.08574002028899781,1.009,4.60363053986372,0.12715357195175545,0.09478624186710985,0.859,4.050220470372638,0.1220825723912293,0.08001707682912036,0.73,3.8580445249025384,0.13202153425460392,0.10984349067973008,1.157,6.0823410705969545,0.13456819180624136,0.11467033612701692,1.238,5.261273043033952,0.12190521998144357,0.08166948116821189,0.974,4.84802865775528,0.1228222569461386,0.08482777528306946,1.194,6.0005410934859915
2003-11-01 18:31:44,0.12703462083109576,0.09630332839309451,1.206,5.108843524340545,0.12423819522437587,0.08696876465531311,0.926,4.3464894111247565,0.12653098295815188,0.09484817581816972,1.074,5.785144340829925,0.12158577078958908,0.07937566104257328,0.866,5.017034444397599,0.13128160554714674,0.11033399574596564,1.065,5.469159194142754,0.13346501294008506,0.115056959083573,1.181,5.319746234308854,0.12078246008105646,0.08199212390712247,1.079,5.721029357543086,0.12189711411689975,0.08502541254900421,1.169,5.504642212911691
2003-11-01 18:41:44,0.12734020215830885,0.0949552443191787,1.204,6.03894125316357,0.12463430831583487,0.0846161658500581,1.109,4.64559083148085,0.12606528639093686,0.09295145533557873,0.844,4.87842464493234,0.12245676058401195,0.07935430660256629,0.8280000000000001,4.287227569112623,0.13156677572147008,0.1107955603510252,1.162,4.879651389794099,0.13418501879974604,0.11557705719465992,1.12,5.365725670721169,0.12184935787880175,0.08149493936951617,0.925,4.78459640780286,0.1232712534791738,0.08547075914009238,1.127,4.7294075751285805
2003-11-01 18:51:44,0.12758171785731603,0.09615016924974801,1.1520000000000001,5.376945941166931,0.12356389472142149,0.08551980235524448,1.174,5.074297806924833,0.12560920943405468,0.09367008625570442,1.167,5.891287775268602,0.12186864592997619,0.07935645801121742,0.813,4.767428041613209,0.13000976610186038,0.10863277204770391,1.077,5.407286091486479,0.132967576541824,0.11364971496742292,1.076,4.625187703609504,0.12144333219395381,0.08123698227896206,0.908,4.5206269465927305,0.12127183944528554,0.08419404278281822,1.101,5.054759644151093
2003-11-01 19:01:44,0.1262488402754034,0.09618506688403514,1.316,6.209958034384764,0.1235919234337606,0.08590820284115003,1.2639999999999998,5.647618231090115,0.12632145124273678,0.0944017332037666,1.016,5.739326083317825,0.12164446506177,0.07976571789255922,0.823,4.759772667880851,0.13185385028565913,0.11145713657719615,1.043,4.35330480495214,0.1333630060061533,0.11573980577022525,1.125,5.143855260493666,0.12075330826700363,0.081463388321607,1.038,5.175841630922703,0.12119078079984326,0.08562959053604306,1.225,5.2974326575246415
2003-11-01 19:11:44,0.12784139850578638,0.093880600565435,1.064,5.021847441468201,0.12469280726597934,0.0845109848678968,0.901,4.346682153396967,0.12708935983202355,0.09325964265622497,0.9490000000000001,4.799772386974399,0.12300043947458383,0.08060518882809785,0.8029999999999999,3.81299450638883,0.13149665511011316,0.10986778039110064,1.1400000000000001,5.0875818813778215,0.13493837589726104,0.11653495199279826,1.033,4.594689952931208,0.12081893647150663,0.07987839805914321,0.94,4.668142399457481,0.1224541237365104,0.08444280882499024,1.03,4.965124745886539
2003-11-01 19:21:44,0.12693818057522305,0.0969398230929093,1.172,5.884754268691687,0.12357590702670963,0.08625604734854021,1.186,4.9766982480417825,0.12638727476927625,0.09472129699120442,0.952,4.984679044231975,0.12152854143268621,0.07976740399416564,0.742,4.180088018923337,0.13159373016260567,0.11136366474295784,1.1640000000000001,5.007837373298084,0.1340703159333946,0.11622091578703651,1.206,5.295728551521607,0.11961438546803975,0.08093344670330865,0.972,4.940877284011225,0.12197265491479067,0.08581473086908185,1.2570000000000001,5.222482042757897
2003-11-01 19:31:44,0.1279738756775227,0.09706082638394047,1.084,4.4852904310439445,0.12478582938620021,0.08590720951776414,1.209,4.912416762506131,0.125962839982421,0.09556719552490733,1.17,6.049403142278647,0.12227760144538166,0.0818196776540834,0.881,4.890511368650877,0.1304180379901364,0.10964472115234838,0.989,4.907296642880056,0.13395707798232342,0.11635969193651514,1.157,5.12104332471721,0.12027296254699855,0.08147924470394015,0.957,4.789106277937727,0.12169383270667425,0.08602173650194443,1.1989999999999998,4.996144722185699
2003-11-01 19:41:44,0.12828824649641132,0.09621426402279881,1.062,4.887431367436606,0.1256718589774894,0.08685936099524225,1.111,4.5833650006177935,0.1274112017188337,0.0943214068491545,1.023,5.596054274516788,0.12296015430440904,0.08140112107890478,0.801,4.44859558850103,0.13208496508618692,0.10963705369682364,1.255,6.245979619721883,0.1350258801699304,0.11574277564070368,1.245,4.643554252050933,0.12022066507153545,0.08071935143734736,0.87,4.308743423535148,0.12113447922261797,0.08329955445140459,1.093,4.854109282291032
2003-11-01 19:51:44,0.1269354460667027,0.09639408320036628,1.228,5.829734900140823,0.12329054153034835,0.08610294429826791,1.148,4.696223999125491,0.1253235021241271,0.09446489191167845,1.03,5.609482563802846,0.12123863469895822,0.08079358494917542,0.82,4.668478834369977,0.13200288100004853,0.11138196865137313,1.189,5.401397261925956,0.13451540602568457,0.11667221952812945,1.175,5.084919417106737,0.1208718199130811,0.07989886003712467,0.845,4.426176427100365,0.12124039259729363,0.08309736543090297,1.169,5.155047642215829
2003-11-01 20:01:44,0.1260621612383411,0.09407820919242715,0.942,4.918208556077257,0.12273172518189368,0.08596212902328561,0.96,4.359101114297115,0.12476532057229388,0.09410747708663893,0.869,4.833073783917369,0.120679769519995,0.07882345611007265,0.842,4.690098450231308,0.13120479515601371,0.10996859058598887,1.346,6.775666994052337,0.1332200302749162,0.11480321853506247,1.14,5.1869076937907534,0.12017134625714045,0.07904425368505401,0.8839999999999999,4.77651301976567,0.12290453635431411,0.08432679262074727,1.399,5.858205249026408
2003-11-01 20:11:44,0.12810601103569536,0.09576368110326489,1.199,5.909168460401676,0.1250291029835442,0.08639163633536016,1.116,4.606927397342126,0.12741349675277083,0.09541835274429504,1.12,5.650892710346577,0.1230188485765902,0.07986717733084457,0.761,4.145706173493239,0.13264817618047897,0.11178483721669093,1.108,4.583553408022475,0.133490893110015,0.11529232468821335,1.147,5.558431610675413,0.12155588651789624,0.08192911156310564,0.859,4.697427795205407,0.12218526295229278,0.08639918352562657,1.218,5.254316146544357
2003-11-01 20:21:44,0.12781654377655177,0.09796556723922804,1.0750000000000002,5.312301365205308,0.12286776698080898,0.08540025873802606,0.915,4.248469821068145,0.1261686117486202,0.09387320523498882,1.03,5.128058326337856,0.12112168562918002,0.07974843683059216,0.806,4.293203131204808,0.1312717417842666,0.11002662312692994,1.1909999999999998,6.1932597903370015,0.13287694711655768,0.11542489574933838,1.384,6.080813997715002,0.12100732457639378,0.08061932381815236,1.011,4.784834323268328,0.1115775184335176,0.09004534834850203,1.113,5.3595025986916225
2003-11-01 20:31:44,0.1281976659016548,0.09761955552662917,1.06,5.29650828838714,0.12388441818448132,0.08819756939951304,1.062,5.1257455078361485,0.12645060793984061,0.0952234131261096,0.8860000000000001,4.420698398428788,0.12111323795107097,0.0804572890582031,0.777,4.45863729791583,0.13182767713267296,0.11128722440954975,1.2770000000000001,6.053357059435124,0.13515952927389072,0.11797574040090447,1.286,5.201261085893713,0.11982821426827389,0.07992650363921067,0.9059999999999999,5.0739302401586075,0.11982298940377861,0.08606214569414757,1.3210000000000002,5.683383492504692
2003-11-01 20:41:44,0.12857756726402664,0.09806130245899776,1.231,6.0197125864936885,0.12475990038576144,0.08720138322080156,0.992,4.504652522663763,0.12765056887543355,0.09674613828688534,1.03,5.640397895152385,0.12256970555202813,0.08119414370915348,0.9670000000000001,5.099139279034176,0.131887933981152,0.11067165028348684,1.115,4.920844389697908,0.13468831485912366,0.11585333933965573,1.116,5.330826217188828,0.12056868011133218,0.07908161012724205,0.8009999999999999,4.229954242918393,0.12074896235167619,0.08394415876177365,1.145,4.869607063682047
2003-11-01 20:51:44,0.12813267249377439,0.09645492547457042,1.104,4.994822846851148,0.1248343180819376,0.08625855878327397,1.008,4.574062715872828,0.12651179256799622,0.09505636296727307,0.9079999999999999,4.766354090476632,0.12228092192001491,0.08094727022458338,0.779,4.236147322628371,0.13049655744909486,0.10940715375466692,1.275,4.9426591214991,0.13248542409297362,0.11321241509577722,1.074,4.936392093526045,0.12031315005615471,0.08002870946655319,0.9349999999999999,4.745948383310491,0.12060662141706088,0.08398245463660257,1.069,4.717817258410572
2003-11-01 21:01:44,0.12606274720445276,0.09502404951736741,1.0270000000000001,4.973713598221928,0.12308540456076966,0.08621630390150388,1.047,4.858415196618668,0.12598637628790457,0.09474934470148405,1.009,5.603780510256489,0.12062420040040955,0.07940864334711793,0.757,4.410391929928132,0.13068484789296336,0.11035901256416471,1.235,5.937949291838164,0.133653303383955,0.11544802552972586,1.2890000000000001,5.918297415572589,0.12030196786952471,0.08023265735128389,0.845,4.505329460510856,0.1219266565750278,0.08468821180100997,1.079,4.683143260379932
2003-11-01 21:11:44,0.12863377118023364,0.09679902222563196,1.169,5.993760370437424,0.12542834122759794,0.087567193686394,1.174,4.711853750242872,0.12606137995019245,0.09339323918154491,1.05,6.179529371388662,0.1225546657551629,0.07949528111007759,0.839,4.259323762041345,0.13167058938424805,0.11093470678214397,1.4569999999999999,6.265636114018154,0.13360540065432802,0.11535894020105204,1.242,5.314156437709841,0.12144128131256343,0.0803312066020565,0.8739999999999999,4.7018607991327945,0.12164612529908633,0.084349269395593,1.154,4.792589970018377
2003-11-01 21:21:44,0.12774852287709368,0.09787224126271836,1.176,5.55779420387575,0.1238860784217976,0.08653332437889474,1.084,4.471850324568225,0.12612432247668307,0.09398761746808203,0.896,4.939570637655363,0.12179486303042095,0.08010962435591196,0.886,5.3122109085864935,0.1315467063821481,0.11070394701247263,1.228,6.066286431237436,0.13338375897260582,0.11590017264254558,1.1600000000000001,4.670733564556018,0.11994692123638771,0.07913480453410213,0.911,4.418621124551353,0.12268494555398107,0.08425706229173822,1.26,5.257368759365847
2003-11-01 21:31:44,0.1281978123931829,0.097883233387135,1.0350000000000001,5.085890217847985,0.12473201816494911,0.0865900706350644,1.067,4.561779792960124,0.12627037453000678,0.09374847417939235,1.008,5.4723841801529725,0.12271712485961277,0.08252861368951958,0.969,4.750763193539178,0.13140724644758028,0.11096719519925946,1.243,6.095554253315301,0.13352995751745644,0.11593107720521934,1.15,5.354603665672009,0.127303237462765,0.08075573903261296,0.965,4.508919108737431,0.12217061379950078,0.08482475033285085,1.331,5.6560246241704935
2003-11-01 21:41:44,0.12818736266419267,0.09812951229712535,1.414,6.498300477420515,0.12388295326920194,0.0870093243367085,1.137,4.746415745532444,0.12571141169002362,0.09453298148890392,1.018,5.536490209148085,0.12193993847355845,0.08176212283789919,0.869,5.36329612911699,0.13200039064407418,0.11122684087314126,1.319,5.810588864605247,0.13545446555007656,0.1160848502015004,1.2770000000000001,5.300674267800794,0.1218318765564722,0.08229009314479246,0.947,4.826323098843897,0.1205784950437025,0.0851402391691029,1.111,4.801851273646657
2003-11-01 21:51:44,0.12771468333414676,0.09520101143364545,1.133,5.222578818559901,0.12399350554226207,0.08603992777046661,1.2360000000000002,5.476093260131024,0.12610918501879995,0.09280894997432299,1.021,5.947227395753866,0.12159817373895118,0.07949565056710935,0.742,4.013218167631743,0.13106636066214217,0.10973651223312053,1.169,5.623105702155035,0.13345060793984148,0.11422811437751826,1.238,5.4177347796416395,0.12059236290834448,0.08080481452307404,0.982,4.75983707555565,0.13458342692514166,0.08400450540730293,1.201,4.495352910997835
2003-11-01 22:01:44,0.12806235656037918,0.09690385295426142,1.2429999999999999,5.87213932491899,0.12335455832804393,0.08567197974043485,1.025,5.20450973763525,0.12579637677621044,0.09384111719099648,0.889,4.928599820509689,0.12102172957663863,0.07961751692061043,0.734,4.1728043531240555,0.13108017969627514,0.11047897500241023,1.687,8.19345840453192,0.13442624151569982,0.11675638242207648,1.279,6.553779902394331,0.11773099272425314,0.07874359540883133,0.869,4.663173114371467,0.12364329312954654,0.08246848470398131,1.058,5.354111680820353
2003-11-01 22:11:44,0.12859582987450607,0.09736301394793986,1.013,4.6502285539397,0.12508823673030856,0.08726936739030397,1.336,5.468140073592297,0.1268141999121049,0.09456391881154155,0.8180000000000001,4.258198217346912,0.12270691928316835,0.08135106578679224,0.772,4.042151843576079,0.13282176864104722,0.1118185516245622,1.331,5.774655825227179,0.13542511841398575,0.11717178642715308,1.138,4.888310290977994,0.12103169100053594,0.08027619488135695,0.869,4.577313556641515,0.12379305630157673,0.08678427685670377,1.635,6.898609869680733
2003-11-01 22:21:44,0.1273047512085554,0.09675725884771312,1.121,5.5457474548094785,0.1243631524976804,0.08824981822050192,1.033,4.358204091120232,0.12568313882513843,0.09465394403575271,1.0150000000000001,5.903735432899527,0.12142648566824497,0.08003034124826683,0.8029999999999999,4.685962843020852,0.13123301919039024,0.11196877724935826,1.145,5.113042465528639,0.13356159968748413,0.11650814524145242,1.089,5.008924732598056,0.11976507641974621,0.07995018126832776,0.971,4.8678631319595445,0.11888876409980818,0.08350323649160152,0.994,4.558883289803452
2003-11-01 22:31:44,0.12697431515210691,0.09748134249392974,1.255,6.57613312581938,0.12306142878070225,0.08646138107506435,1.011,4.623707083833461,0.12562107524781446,0.09403753107514164,0.937,5.031002948774676,0.12164524634991844,0.07994012437176476,0.722,3.970562060523328,0.13166897797744023,0.11177544409534779,1.142,5.004975432504011,0.13367952536745076,0.11551837352769788,1.158,5.281287452655048,0.11935314224327268,0.07922428986775285,1.043,4.8511500335688496,0.1220780311538642,0.08455223141244818,1.25,5.439144076325334
2003-11-01 22:41:44,0.1275125250256363,0.09663653805085178,1.243,5.340651829011194,0.12511514234093346,0.08731021010736388,0.9640000000000001,4.4678844585953374,0.12756555495873695,0.09468800051327038,0.981,5.550087562657596,0.12234181356511467,0.0797467115456961,0.8639999999999999,4.748989597826839,0.13198891547438768,0.11088505118336776,1.4260000000000002,6.0686914285270666,0.13367239611309156,0.11591566930666891,1.184,5.625694024095906,0.12526856780116088,0.08066062956823641,0.8620000000000001,4.40653237830731,0.1201262268665455,0.08390741070962346,1.025,5.569141872267636
2003-11-01 22:51:44,0.1275440695346451,0.09720728716142403,1.1600000000000001,6.280182237578852,0.12454446017871977,0.08737763844588094,1.258,5.098580852884045,0.12612686166316706,0.09452213183341354,0.9550000000000001,5.423111230870729,0.12270403828311854,0.08137233967198756,0.933,5.590688045793347,0.1314325894819085,0.11118490607096128,1.06,4.740072477121475,0.13426178036036848,0.11781051392462645,1.143,5.67547963355421,0.12053244787342983,0.08109050835937101,0.8540000000000001,4.413749238368153,0.1218240148444736,0.08564196896662957,1.3159999999999998,5.688533585801758
2003-11-01 23:01:44,0.12784657453977213,0.09635004418560698,1.179,5.060753503401243,0.12498618096586635,0.08737406954639186,1.006,4.944546630869339,0.12600317398310512,0.09510171376055382,0.925,4.436396182170399,0.12197685433859123,0.0799286700547944,0.898,5.082931539445704,0.13144977782118286,0.1111695041636996,1.218,5.294797842464219,0.13402290150886387,0.11745547998403826,1.238,6.0661274367816205,0.12090985887982718,0.08159694318571173,0.938,5.1112457307078065,0.12122994286830344,0.08405315464616099,1.3010000000000002,5.534936205727096
2003-11-01 23:11:44,0.12804707261096784,0.096454380222576,1.08,5.341785532872949,0.12589350065921126,0.08733126209067371,1.06,4.734160197938641,0.12722349724107598,0.09443868115016896,1.036,5.855836509416955,0.12230045412373546,0.08038551760388163,0.837,4.088292260093599,0.13256560378924787,0.11118529276645342,1.091,5.189883199972286,0.13470193857122048,0.11592379476008918,1.125,5.144692105775393,0.12185658479417807,0.08127305787513554,0.911,5.087948271709824,0.12084681869231814,0.08400446370426688,1.106,5.676607853009266
2003-11-01 23:21:44,0.12737457883685654,0.09879276253078935,0.942,4.655560045144676,0.1246697592655891,0.08789938532948434,0.9450000000000001,4.251231438338782,0.12679735338639633,0.0953039316555258,1.157,5.276135361921322,0.12161282289174201,0.08146071541641614,0.816,4.999472798532379,0.13199345671175375,0.11302075719277944,1.172,5.682099845584346,0.13427179061477595,0.11790220790001801,1.2850000000000001,5.3846008658235425,0.12104619366179861,0.08227705246400273,0.9570000000000001,5.146795460092313,0.12151530836466563,0.08533337605768096,1.255,5.4067261881799515
2003-11-01 23:31:44,0.12712124615459727,0.09583459446147517,1.043,4.609772305782322,0.12282543092924453,0.08569160029594763,1.109,4.575599660006475,0.12511431222227617,0.09280259131494288,0.837,4.2920749070336095,0.12094789784657406,0.07948351817881628,0.708,3.811558598437089,0.1308798769471168,0.10874011991968228,1.082,4.981667275431857,0.13270726109673334,0.11363564840599895,1.098,4.9281402885956975,0.12051418526295164,0.07973424742867827,0.899,4.721435893695755,0.12100043947458337,0.0854479279464784,1.331,5.752045224151417
2003-11-01 23:41:44,0.1279210898969676,0.09638536241726123,1.099,5.573748633429223,0.12561126031544503,0.08803664424420132,1.1669999999999998,4.665186851309269,0.12658611260315475,0.09314506311117465,0.9319999999999999,5.553531785938421,0.12346247375360074,0.08156877525083853,0.762,4.373798641664194,0.13155979295864106,0.10990232941782754,1.167,5.754037635480172,0.13465374285853798,0.11546395913545533,1.345,5.436165267006435,0.12146042287221064,0.07997692741021475,0.9380000000000001,5.450335050261557,0.1135476829923322,0.08467667606006347,1.245,5.8917978982026185
2003-11-01 23:51:44,0.1262733531910735,0.09512979169531915,1.113,5.337626529804123,0.12429308071683168,0.08602743889024286,1.042,4.634208088479687,0.125300454123737,0.09401720984973302,0.8959999999999999,4.636854703066355,0.12114307339225498,0.08042038616985542,0.8130000000000001,4.597869150937445,0.13113643244298992,0.1106420390501238,1.416,6.962214717842934,0.13313902045998352,0.11477794149139046,1.213,5.738362783205462,0.11909810049318686,0.07825754003505869,1.1760000000000002,5.30654978864381,0.1119509741686595,0.08353589090350841,1.399,6.9137406418092615
2003-11-03 09:53:55,0.1313376629718259,0.10626761736452907,1.155,5.520122587802742,0.1289615703891793,0.09846381780903835,1.465,6.079330436455221,0.12557859270472235,0.09115934014657463,1.0739999999999998,5.773276992398853,0.121374676497875,0.07605356205448399,0.7829999999999999,4.119475449302259,0.13176492992821934,0.11108318348164087,1.3479999999999999,6.170078794432572,0.13267972068948714,0.11414587830418753,1.167,5.615025386913028,0.11898779237267315,0.0755099993880933,0.8879999999999999,4.899662296229746,0.12244889887201418,0.08449776926391636,1.252,5.422670241355334
2003-11-03 10:01:44,0.1319779286097957,0.1063459757960977,1.059,4.864449736123145,0.1285710728062896,0.09713797777874705,0.986,4.728901974054751,0.12524893793642194,0.09085712731943224,0.974,5.477092351459483,0.12160325211191776,0.07672489584814558,0.942,5.7810953884110985,0.13066946628253231,0.10902569101776534,1.194,5.754978736761903,0.13263572440060556,0.11520630676416371,1.236,5.616887933976547,0.11919102495238856,0.07564848618784456,0.8860000000000001,4.631221186498725,0.12298647394892252,0.08469812748379428,1.108,4.902978194581233
2003-11-03 10:11:44,0.13209800283217038,0.10817720316149029,1.294,6.1393812367501885,0.1283038234288789,0.09939741219670944,1.221,5.042718000984934,0.12499077103374151,0.09049299973279623,1.084,6.000443023089569,0.12085785438742103,0.07655911608250596,0.837,4.666639192452034,0.13097836808437896,0.1094431005476483,1.053,4.382403051702533,0.13432516236144318,0.11599407718158053,1.282,5.382461389136802,0.11929000439474484,0.07479069645287596,0.877,4.157934292287197,0.12182430782752961,0.08424035961019107,1.043,4.711703355726258
2003-11-03 10:21:44,0.1327850480980518,0.1092730244871934,1.135,5.075872695412977,0.12940885785438705,0.10038626490872747,1.1179999999999999,4.566920764148948,0.12532613897162892,0.0916417833517306,0.927,5.04284265984665,0.12118091703696386,0.07644231164054123,0.73,4.307608926913584,0.13070296401191434,0.10909756245407332,1.199,5.753503799129229,0.1329636212705702,0.11452082668984183,1.147,4.993847141458443,0.1188319253869801,0.07501481380531931,0.8420000000000001,4.333852189324421,0.12354626690756279,0.08553930517419657,1.064,4.759350603769688
2003-11-03 10:31:44,0.1314175496850431,0.1061095364979293,1.167,5.128690967190582,0.12850715366961296,0.09936322196562608,1.368,6.3109327134040365,0.1240072757458854,0.08945557085148115,0.936,5.378716659874139,0.12095741979588838,0.07541131820972005,0.749,4.1171513152343895,0.13108657649299374,0.10965211295862702,1.548,6.758891899563451,0.13345304946530612,0.11361570810279384,1.182,5.012998973649684,0.11924254113970348,0.07502450770246358,0.796,4.419563647025701,0.12210415547633988,0.08551165132397531,1.1099999999999999,4.9547863268030286
2003-11-03 10:41:44,0.13223023585136057,0.10729009436434454,0.996,4.484602150045234,0.1291263733580733,0.09890761601782849,1.399,5.428790275524079,0.12515493920601592,0.0911571100443067,0.954,5.265473373889213,0.12163797060403243,0.07825710147503748,0.759,4.332528711084311,0.13063181795986245,0.10961482426290989,1.1720000000000002,5.9633251084307295,0.13271614824942646,0.11493173958030352,1.267,5.907344436537986,0.11941393622735363,0.07617632646833357,0.869,4.43834293336522,0.12072029884271558,0.08418276475360072,0.9909999999999999,4.729941902678241
2003-11-03 10:51:44,0.13179417940329172,0.10733654774912275,1.165,5.705866551958044,0.12953816104301935,0.09931366866761439,1.255,5.789799654102906,0.12460501001025316,0.08917405193156065,0.767,3.900324713749546,0.12182689584452318,0.07571834023035776,0.713,3.907183193828368,0.1311843351726169,0.10912652269462407,1.2309999999999999,4.710928322248339,0.13326231749597164,0.1135558733236309,1.225,6.190797334925072,0.11987479857414789,0.07711098220370845,0.815,4.296149033205254,0.12270926314761386,0.084842411286454,1.131,4.636976748165441
2003-11-03 11:01:44,0.13219244103715946,0.10729074845910609,1.12,5.537381670667794,0.1290900434591545,0.09965527953410812,1.165,5.4845438194001295,0.1253890814981197,0.09118076888322241,1.02,5.837828870378773,0.12066380194345465,0.07450788277951866,0.669,4.110594826379124,0.13065735631622644,0.1081755773838837,1.164,5.472328693606084,0.13189779774402954,0.11207074516584369,1.106,4.920476392331406,0.11926046193661767,0.07458364838875267,0.754,4.049959157936986,0.12098886664387831,0.0849261439458129,1.225,5.22362112755585
2003-11-03 11:11:44,0.13288588309976127,0.10892000851647966,1.138,5.237576661754903,0.1293691586503256,0.09959719075007196,1.157,5.055300713268989,0.12505488549245591,0.09029270822307658,0.923,4.414061856330276,0.12100864300014573,0.07702248085435331,0.723,3.958394938776589,0.1307165388935007,0.10969074537721224,1.616,6.517920434644876,0.13370999560525476,0.11571696803694122,1.181,5.639069813643522,0.11939303676937298,0.07567436306243161,0.8759999999999999,4.866280444162717,0.12164578348552144,0.08590626786489233,1.289,5.87772119602568
2003-11-03 11:21:44,0.13347336295717616,0.1086345505323549,1.209,5.454271802783397,0.1289214317105325,0.09932481551306833,1.13,4.692780649212828,0.12467288441818457,0.09191659275758035,0.925,5.2296856934265366,0.12122061624102656,0.07738202890461855,0.894,5.461117263120703,0.131420381854583,0.11098652259414185,1.104,4.9611787060658505,0.13487782606572532,0.11636929692473812,1.325,5.427133735409554,0.11973421553786748,0.07508508711545889,0.842,4.768895820087566,0.12244054885492409,0.08644441749745164,1.2040000000000002,5.545548483325778
2003-11-03 11:31:44,0.13239415987108819,0.10836328302126325,1.23,5.861285730092543,0.12921290102055735,0.10053115234667681,1.1280000000000001,4.380367560279072,0.12540631866790425,0.09044159999460095,0.83,4.848240554848596,0.12142419063430764,0.07628756288504202,0.754,4.340156580389834,0.13126388007227033,0.10955683253394191,1.2040000000000002,6.140303025906581,0.13362180770545576,0.11445663815742552,1.172,5.223698227003561,0.11932482054787687,0.07573838020005755,0.8959999999999999,4.810399021465053,0.1225245861614327,0.08641206250963615,1.3359999999999999,5.819240222208009
2003-11-03 11:41:44,0.13264719957029175,0.10875149180730431,1.25,4.726824252838774,0.12885341081107493,0.09926083690952855,1.103,5.075535027620618,0.12461448312905923,0.08979308181867182,0.874,4.7988001473365705,0.121020362322378,0.07583033010954852,0.757,4.015853123174241,0.1300503930856008,0.10660557162839045,1.004,4.882722650303987,0.13218189364715058,0.11255331635806168,1.092,5.136860891193907,0.11863845890912442,0.073741623225542,0.8600000000000001,4.737081087933594,0.12170374530006257,0.08413734697441153,1.2650000000000001,5.275104709531646
2003-11-03 11:51:44,0.13491283754089595,0.11393046993423558,1.125,5.425725330090325,0.13014522193466357,0.10494176668826909,1.499,6.753993630601989,0.12515215586698616,0.08989248117084281,0.918,5.3055418454454,0.12095243908393939,0.07665588479409853,0.7130000000000001,3.7370060779536494,0.1301195370867716,0.1088883550829676,1.201,5.571799717643677,0.1333671077689336,0.11423710376863343,1.099,4.96374264295327,0.11987138043849638,0.07685726019282207,1.2770000000000001,5.639377785816375,0.12291024952390207,0.08571180881637047,1.46,6.215917736392087
2003-11-03 12:01:44,0.13509692856096522,0.114607997938083,1.4180000000000001,6.758110711510294,0.13131764246301117,0.10487502457102627,1.4809999999999999,6.670847751830047,0.12561858489184088,0.09120874998226869,0.994,5.596305678855493,0.12075120855510467,0.0760086625609687,0.784,3.9419895311671183,0.13050632355095407,0.10946019759327971,1.379,5.723860573762512,0.13343210117681603,0.11569881952948279,1.331,5.800703077997271,0.11954240929732815,0.07734058847113769,0.869,4.366651158097974,0.12186874359099606,0.08459929536511927,1.062,5.00538515476308
2003-11-03 12:11:44,0.13601455149177216,0.11539585572272622,1.062,4.580392268085277,0.13147971092338454,0.10525164934303995,0.95,4.662316304887569,0.12563245275648213,0.09088751761257086,0.779,4.139057931217299,0.12103090971238795,0.07540987783914208,0.7330000000000001,4.379046652292928,0.13185013916695187,0.10976884807010348,1.201,5.331810830399232,0.13327662483519673,0.11492563441380362,1.101,4.524424299802309,0.11901103569510052,0.07303459828198727,0.796,4.411355610289957,0.12230260266614497,0.08376953937597742,1.142,4.9876289359527775
2003-11-03 12:21:44,0.13525465110601212,0.11416316643388258,1.2229999999999999,5.448980822273845,0.1314761462962053,0.10509088212138235,1.047,4.79174373259055,0.12459192343376148,0.08995296679928695,0.732,3.997048815646213,0.12108052150983836,0.07492362135686667,0.65,3.5926505318582906,0.13065667268909706,0.10802304095260096,0.9319999999999999,4.462075973626487,0.13261145563748183,0.11356212704671238,1.201,5.097598821688318,0.11908901801845712,0.0747915149787872,0.9079999999999999,4.7947326252325215,0.12227105815713567,0.08582052340481283,1.2109999999999999,5.013451337046646
